id_komentar,produk_url,username,rating,ulasan,nama_produk,jumlah_kata,panjang_karakter,label_sentimen
14906819820,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Cocok untuk: acne skin | Tekstur: cair | Desain: bagus | AAAA UDAH SAMPAIII PAKETNYA, pengiriman cpt bgt, baru mau nyoba tonernya semoga cocok ya kaya produk forebie sebelumnya, doainn ya min🤩🤩",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,32,193,Positif
15688345555,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,vechageyra,5,"Cocok untuk: cocok banget tsayy | Tekstur: cream | Desain: bagus | gausa ditanya lagi kalo si fb ini mah😭mulai moist smpe toner nya bagus banget say,aku yang awalnya acne fgther 1,5th nan g dapat skincare yang pas,eh ga sengaja liat cici forebie live,akhirnya aku cobain deh (walaupun awalnya ragu ga cocok lagi)eh trnyta cocok dong😭mukaku yahg awalnya parah,skrg mendingan banget,tinggal bekasnya aja😭luv luv banget sama ini forebie😭♥️",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,68,436,Positif
16376348966,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,hana_chan82,5,"Cocok untuk: kulit sensitif | Tekstur: LEMBUTTT BGTT | Desain: ELEGAN UHUUYYY | yash beybi,ini baru pertama kali aku LIAT TONER SEMPROT YG SEHALUS INI🙀🙀🙀🙀🙀🙀,AKU SAMPE  KAGET(cek video nya aja yash)tengkyu mimin forebie i lop u😻 semoga cocok di yaaaaaaaaaaaaaaa",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,40,260,Positif
18810342744,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,imtinan.alifah,5,"Cocok untuk: acne prone skin | Tekstur: caur | Desain: compact | aku cocok dengan moistnya dan waktu beli moist dapet freebies toner yang kecil. so far cocok, jadi beli yang gede. eh sekarang dapet freebies micellar waternya. semoga cocok juga",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,41,243,Positif
14051540484,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Pengalaman Penggunaan: watery jadi cpet neresepnya | Udah semingguan make, bekas jerawatku bener2 langsung memudar bner2 ngecalming bgd ni forebie luv bgd, yang tadinya merah merah udh memudar cinta banget pokonya",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,31,213,Positif
25445013060,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Cocok untuk: oily acne prone skin | Tekstur: cair | Desain: good | Pertama nyoba pas dpt free 12.12 kmrin..eh ternyata cocok di kulit akuu wkwk, akhirnya beli deh..cepet ngempesin jerawat, calming kulit yg kemerahan dan tentunya bikin kulit lembab, enakk..ga nyesel pke forebie hehe..thanks ya cici🙏🏻🤩",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,47,301,Positif
15812826318,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Cocok untuk: kulit berjerawat & normal | Tekstur: cair seperti air | ini juga pembelian ketiga aku, suka banget sama spraynya yang alus banget dan nyebar, seger bngt dipakenya, dan pastinya bisa mudarin bekas jerawat 😩💗",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,36,219,Positif
18618012583,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,ddismawati2001,5,"Cocok untuk: acne prone, oily, sensitive | Tekstur: bagus, ga aneh2 | Desain: cakep, spraynya kecil2 | Ini toner kedua aku. Kadang aku layer sma rice toner f fy tp ga setiap hari. Toner Forebie enak pas disemprot bisa merata tapi ngga yang meluber kemana mana gitu. Percaya sama forebie bisa perbaiki kulitku ini, tapi emang semua ngga ada yang instan yaa. Sering pantengin live nya cici & forebie official. Suka bangettt ga cuma jualan tapi edukasi acne fighter juga. Sering diskon. Apalagi ini juga free micellar water. Suka deh",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,90,530,Positif
18810766685,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Cocok untuk: Kulit sensitif, kering, berminyak, kombinasi & kemerahan. | Tekstur: Halus & Ringan | Desain: Package nya bagus, Ukuran worth it bgt gede botol nya. | hii, aku pemula dalam penggunaan Forebie! menurut ku worth it skincare ini, karena dari kandungan sudah bagus & packaging nya juga! semprotan nya halus bgt suka, jadi ga boros xixi. di muka aku cocok yaa💘, Thanks Forebie meredakan jerawat ku😻😻.",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,67,408,Positif
16527983664,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,5,Cocok untuk: cocok | Tekstur: tidak lengket | Desain: safety | Free travel cleancer lucu bgt minii kecilll😍 baru pertama kali coba tonernya semoga cocok. Paket sampai dengan aman dan lengkap. Terimakasih kaa❤❤,FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,33,209,Positif
29303291101,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Cocok untuk: acne prone skin | Tekstur: cair mudah meresap | Desain: biasa | Udah 2x beli produk ini | Ngelembab in kulit, kalo aku biasa nya buat CSM an krn sedikit meredakan kemerahan aku | Spray nya itu loh menyebar jd enak pas di semprot ke muka langsung rata",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,50,263,Positif
17586268619,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Cocok untuk: kulit berminyak | Tekstur: gentle dan halus | Desain: menarik | Facial washnya gentle dan ringan dipakai, setelah cuci muka kulit jadi halus dan jerawat jadi jarang muncul. Aku biasanya kalau pake face wash gentle selalu sumuk after cuci muka, tapi pakai fw dari forebiee aman banget ga nyangka. tonernya juga bestt bgt buat memperbaiki skin barrierr, ngelembabin dan calming kulit aku. Serumnya juga bestt buat ngilangin jerawat, combo yang bener² bagus sih inii.. buat yg punya kulit badakk co ga lo semuaa.. thankyouuu, best produknyaaa",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,88,552,Positif
32520685129,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Cocok untuk: kulit jerawat | Tekstur: lembut | Desain: bagus | Next aku bakalan upload gimana perubahannya..kemarin gak foto wajah awal jerawat nanah sama merahnya, ini foto setelah habis cleanser 1 botol, dan yg serumnya setengah botol.",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,37,237,Positif
23159341473,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,,5,"Cocok untuk: wajah | Tekstur: cair | Desain: menarik | awalnya dapet free toner 20 ml waktu co 11.11 eh ternyata cocok, bener² bikin wajahku lembab gk kayak toner lain yg sebelum sebelumnya aku coba, akhirnya sekarang co yg besar deh. bakal aku repurches lagi sih",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,46,263,Positif
15555787686,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Cocok untuk: berjerawat | Tekstur: cair | Desain: menarik | sedikit cerita. pas awal awal aku pake mois serum nya pas hari ke 1 aman' aja nah pas hari ke 2 jerawat mendem mulai bermunculan ga banyak si cuma 3 atau 4 lah ya di pipi tapiii jerawat mendem yang bener bener mendem dan itu sakit banget 🥲 1-2 Minggu aku konsisten pake sampe si jerawat nya bener bener mateng da keluar nanah nya, akhirnya aku melewati masa masa purging dan finally sekarang udah pada mulai kempes kempes jerawatnya prosesnya emang lama tapi hasilnyaa bikin aku seneng ya walaupun masih ada bekas jerawatnya dan si jerawatnya belum terlalu kemepes tapi ga terlalu parah kaya dulu dan ada perubahannya ☹️💗, oh ya btw aku punya bekas jerawat pie dan ini essence toner ini membantu BANGETTTTT menenangkan kulit yang sedang merah merah. makasii ya forebie jujur ini mah suka bangett dan membantu banget buat aku yang jerawat on off mulu ☹️☹️💗💗",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,159,916,Positif
29298620044,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Cocok untuk: kulit | Tekstur: ringan | Desain: bagus | langganan banget beli toner dari forebie karna emang se cocok itu di kulit aku yg acne, bantu mudarin jerawat dan bekasnya, harga nya murce gatau ini dah abis berapa tube",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,40,225,Positif
16919538796,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Cocok untuk: kulit | Tekstur: lembut | Desain: bagus | aku baru nyoba essence toner ini karna sebelumnya aku beruntusan surprisingly sekarang udah sembuh beruntusan nya, pake essence toner ini di combo sm moisturizer nya mantul",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,36,227,Positif
18042759251,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,alfanabilah24_,5,"Cocok untuk: beruntusan dan jerawat | Tekstur: sangat ringan | Desain: lucuu gemes | Awal tau forebie langsung mutusin beli confident series. Dari masi SMA sampe kuliah make ini, meskipun breakout dll tetep setia make. thank you minbie💗, sekarang jerawat aku berukurang bgt, kalaupun ada itupun bisa di itung, bekas jerawat juga mudar banget, intinya sabar sama konsisten ajaa, karena semua gaada yg instan. Aku make forebie juga udah abis berpaket-paket. Terimakasii cicii udah bikin forebie, semoga next ada sunscreen jugaa, Masi ragu beli sunscreen brand lain🥹😍",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,87,564,Positif
30774285419,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Cocok untuk: kulit sensitif | Tekstur: sangat lembut dan nyaman | Desain: memiliki model yang unik dan menarik | ini cocok bgt di akuu bener"" bagus bgt aku uda pake satu botol dan ini kedua kali nya bekas jerawat aku juga memudar bgt bahkan sampe ilang🫶🏻❤️❤️btw aku uda pake sekitar 2-3 bulan, hasil nya emg ga instan tp kalo rajin dipake bisa memudarkan banget",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,64,361,Positif
94149695402,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,het3dv7080,1,"barangnya bagus sih, sumpah pengirimannya lama kali 💆‍♀️🔥",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,8,57,Negatif
30670966002,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,idaayu03nov,1,"Respon Penjual: | Mohon maaf, ada kendala apa ya kak? Minbie siap membantu💖😊💖",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,13,77,Negatif
16361070589,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,Anonim,2,"Tekstur: gel | ini produknya tu bagus tpi mungkin ga cocok di aku, sblm aku ksi rate aku tnya dlu k miminnya klo fwnya bikin purging atau ngga, ternyta engga. di aku jdi breakout trus panas dan gatel",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,38,199,Negatif
17036646869,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,sasadwi121,2,Respon Penjual: | Mohon maaf apakah ada kendala? | Bisa chat minbie ya terima kasih💖💖💖,FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,15,86,Negatif
15726798680,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,pujiw_85,2,"Respon Penjual: | Mohon maaf kak, apakah ada kendala? | Minbie siap membantu💖💖💖",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,13,79,Negatif
16310060286,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,elisabethelisabeth657,2,Respon Penjual: | Mohon maaf kak apakah ada kendala? | Minbie siap membantu🙏💖,FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,13,77,Negatif
16899305826,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,mhdtaslimmartuahsb,2,"Respon Penjual: | Mohon maaf apakah ada kendala kak? Jika ada, mohon chat minbie ya terima kasih💖",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,17,97,Negatif
76399575488,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,ayuameliaagustin98,3,"Tekstur: cair tapi agak kentel | Cocok untuk: sensitif dan berjerawat | Efek: ga bikin muka ketarik setelah cuci muka,",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,20,118,Netral
25841584250,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,arlailahsyafaatuz,3,"fwnya bagus uda pemakaian botol ke 4, but knp yg ini beda ya dari sebelumnya kya lebih ke gada busanya gt jd langsung ilang kya ngerasa gapake fw",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,28,145,Netral
69193450786,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,lisha._.,3,"dateng packing aman tapi pas dibuka dari plastik nya agak licin kayak yg bocor tapi di cek gaada, padahal sblum beli gak licin deh. sama buat admin live tiktok nya yg ramah dong buat jwabin qna apalagi tntg purging kayaknya sensitif bgt wk",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,43,239,Netral
36474230798,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,Anonim,3,Yg mau facewash + moist cuma 100k chat aku ya. Baru pemakian 3 hari gak aku lanjutin karna di aku jadi iritasi. Untuk daerah MEDAN ya | GAK MAU NYALAHIN PRODUKNYA TAPI MUNGKIN DIAKU AJA GAK COCOK😭,FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,37,196,Netral
81667935049,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,reyvaa1,3,"Kurang cocok di akuu, huhuuu | Kukira bakal cocok, karena aku cocok banget pake moist serum nyaa | Ternyata pas pake fw nya tumbuh dua jerawat baru di tempat yg ga pernah tumbuh jerawat🥹",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,34,186,Netral
31227420417,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,rarasinulingga55,3,Baru pertama kali coba nnt kalau hasilnya udah keliatan dan cocok di kulit aku yang berjerawat kita beli lagj,FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,19,109,Netral
15497709202,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,ckarakurukara,3,"Saya tidak cocok pakai ini, karena muka saya jadi sangaaattt kering dan serum serta moiznya tidak cocok. | Kalau ada yang berminat beli sisa produk saya, karwna tidak digunakan silahkan hubungi nmr saya ya nol8lima1lima77enamempatsatu26",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,35,236,Netral
61228022124,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,c12rcfuy23,3,"okey barangnya sampai dengan selamat tapi tidak dengan estimasinya, LAMA BANGET.",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,11,80,Netral
99206136404,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,Anonim,3,"Tekstur: kental tetapi jika digunakan sangat ringan, bisanya juga lembut. tidak membuat kulit kering ketarik | Efek: membantu membersihkan minyak di kulit",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,22,154,Netral
95407045673,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,fadiah_yuzrina,3,"Hanya bertahan 1 bulan sekali , jadi rasanya boros. After pemakaiani kerasa cerah dan sehatt bgtt  bgt tapi menuju siang terasa oksidasi ... riview setelah 3 bulan pemakaian",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,28,173,Netral
95406863048,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,fadiah_yuzrina,3,"Hanya bertahan 1 bulan sekali , jadi rasanya boros",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,9,50,Netral
16089644804,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,deni_dp4nk,3,Tekstur: ok,FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,2,11,Netral
97743473056,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,Anonim,3,"bagus, cuma pelayanan krg memuaskan",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,5,35,Netral
17730731935,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,ahza.nabil,3,Pengalaman Penggunaan: pencetan rusak,FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,4,37,Netral
19181951895,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,Anonim,3,"Respon Penjual: | Makasih ya kak atas penilaiannya. | Maaf ya kak jika kurang sesuai. Izin menjelaskan ya kak facial wash kami memang tidak bisa memgempeskan jerawat, fokus utama membersihkan wajah dari kotoran ya kak💖💖💖",FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,35,220,Netral
16006207621,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,icidin_,3,Ntah cocok apa ngga karna aku pakai serumnya langsung purging🥲,FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,10,62,Netral
27537455674,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,tantankamaludin01,3,Respon Penjual: | Makasih kak love you💖💖💖,FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,7,41,Netral
19174167276,https://shopee.co.id/FOREBIE-FRIENDLY-CLEANSER-Membersihkan-Wajah-Kotoran-Berminyak-dengan-Lembut-Tanpa-Kering-i.806035446.21441142086?extraParams=%7B%22display_model_id%22%3A256768598738%2C%22model_selection_logic%22%3A3%7D,Anonim,3,Respon Penjual: | Makasih kak love you💖💖💖,FOREBIE FRIENDLY CLEANSER Membersihkan Wajah Kotoran Berminyak dengan Lembut Tanpa Kering,7,41,Netral
